especie,fecha,apertura,maximo,minimo,cierre,volumen,timestamp
DIA_US,2001-01-31,109,109.5,108.3,108.67,1740200,980910000
DIA_US,2001-02-01,108.72,110.25,108.4,110.02,1743700,980996400
DIA_US,2001-02-02,109.8,110.39,108.5,108.63,1936700,981082800
DIA_US,2001-02-05,108.87,109.89,108.75,109.8,1516200,981342000
DIA_US,2001-02-06,109.3,110.48,109.3,109.58,1184400,981428400
DIA_US,2001-02-07,109.49,110.24,109.11,109.62,1712100,981514800
DIA_US,2001-02-08,109.85,109.88,108.71,108.73,1213800,981601200
DIA_US,2001-02-09,108.5,109,107.67,108.02,1531700,981687600
DIA_US,2001-02-12,108.08,109.69,108.03,109.63,1267200,981946800
DIA_US,2001-02-13,109.7,110.4,109.04,109.28,2354500,982033200
DIA_US,2001-02-14,109.36,109.36,108.01,108.28,1814400,982119600
DIA_US,2001-02-15,108.7,109.43,108.31,109.34,925400,982206000
DIA_US,2001-02-16,107.78,108.54,107.21,108.15,1561500,982292400
DIA_US,2001-02-20,108.4,109.1,107.31,107.45,1179800,982638000
DIA_US,2001-02-21,107.15,107.49,105.1,105.3,1815400,982724400
DIA_US,2001-02-22,105.6,105.85,103.8,105.65,2671700,982810800
DIA_US,2001-02-23,105.1,105.2,103,104.55,2489200,982897200
DIA_US,2001-02-26,104.9,106.7,104.26,106.7,1267800,983156400
DIA_US,2001-02-27,106.28,107.2,105.6,106.6,2046300,983242800
DIA_US,2001-02-28,106.75,107.1,104.27,105,2859200,983329200
DIA_US,2001-03-01,104.45,105.1,103.11,104.68,2547100,983415600
DIA_US,2001-03-02,103.52,105.99,103.01,104.8,2799900,983502000
DIA_US,2001-03-05,105.25,105.89,104.89,105.57,1067900,983761200
DIA_US,2001-03-06,106.5,107.14,105.81,106.15,1794900,983847600
DIA_US,2001-03-07,106.8,107.6,106.3,107.45,2587600,983934000
DIA_US,2001-03-08,107.01,108.78,107.01,108.61,2447400,984020400
DIA_US,2001-03-09,108,108,105.75,106.15,3106100,984106800
DIA_US,2001-03-12,105.45,107.84,101.4,101.9,4690700,984366000
DIA_US,2001-03-13,102.55,103.25,101.1,102.86,6300000,984452400
DIA_US,2001-03-14,100.25,102.3,99.13,100.19,9402900,984538800
DIA_US,2001-03-15,101.24,101.32,99.9,100.4,3576900,984625200
DIA_US,2001-03-16,99.65,100.61,98.15,98.38,4029800,984711600
DIA_US,2001-03-19,98.91,100,97.91,99.75,4135000,984970800
DIA_US,2001-03-20,100.05,100.7,96.95,96.96,4744100,985057200
DIA_US,2001-03-21,96.961,97.32,94.5,94.8,7789600,985143600
DIA_US,2001-03-22,94.5,95.04,91,93.45,12447500,985230000
DIA_US,2001-03-23,94.49,95.49,93.3,95.3,6345300,985316400
DIA_US,2001-03-26,96,97.45,95.79,97.2,5740500,985575600
DIA_US,2001-03-27,96.7,99.6,96.4,99.19,7048200,985662000
DIA_US,2001-03-28,98.4,98.73,97,97.66,5387700,985748400
DIA_US,2001-03-29,97.05,98.97,96.8,98.14,5104700,985834800
DIA_US,2001-03-30,98.32,99.29,97.55,99.14,5054600,985921200
DIA_US,2001-04-02,98.4,99.97,97.02,97.39,8406700,986180400
DIA_US,2001-04-03,97.05,97.2,94.25,94.3,6531000,986266800
DIA_US,2001-04-04,94.5,96.65,93.76,95.31,5376800,986353200
DIA_US,2001-04-05,97.24,99.49,97.1,99.39,5670800,986439600
DIA_US,2001-04-06,98.5,98.8,97.05,98.2,5727900,986526000
DIA_US,2001-04-09,99.44,99.49,97.71,98.82,3701400,986785200
DIA_US,2001-04-10,98.3,101.79,98.3,100.97,8756100,986871600
DIA_US,2001-04-11,102.49,102.5,99.6,100.18,4623500,986958000
DIA_US,2001-04-12,99.5,101.73,99,101.7,3777300,987044400
DIA_US,2001-04-16,101,101.97,100.5,100.98,2164100,987390000
DIA_US,2001-04-17,100.77,102.45,100.71,102.25,3418700,987476400
DIA_US,2001-04-18,103.25,107.45,103.11,106.42,8822500,987562800
DIA_US,2001-04-19,106.4,107.23,105.7,107.18,3677300,987649200
DIA_US,2001-04-20,106,106.67,105.26,105.95,2753000,987735600
DIA_US,2001-04-23,105.35,105.85,104.8,105.15,2296500,987994800
DIA_US,2001-04-24,105.61,106.48,104.45,104.8,2812900,988081200
DIA_US,2001-04-25,105.1,106.55,104.45,106.46,2232600,988167600
DIA_US,2001-04-26,106.7,107.79,106.29,107.02,2626400,988254000
DIA_US,2001-04-27,107.65,108.29,107.1,108.23,3067900,988340400
DIA_US,2001-04-30,108.49,109.12,107.1,107.22,3978100,988599600
DIA_US,2001-05-01,107.45,109.1,107.3,109,3892600,988686000
DIA_US,2001-05-02,109.05,109.49,107.96,108.69,4863600,988772400
DIA_US,2001-05-03,108,108.19,107.27,108.14,3190600,988858800
DIA_US,2001-05-04,106.95,109.81,106.77,109.8,5031000,988945200
DIA_US,2001-05-07,109.45,110.03,108.95,109.22,2489500,989204400
DIA_US,2001-05-08,109.64,109.64,108.2,108.81,3099900,989290800
DIA_US,2001-05-09,108.3,109.32,108.1,108.61,2595900,989377200
DIA_US,2001-05-10,109.74,109.95,109.11,109.26,2158200,989463600
DIA_US,2001-05-11,109.11,109.37,107.84,108.53,3418400,989550000
DIA_US,2001-05-14,108.35,108.99,108.11,108.99,2258600,989809200
DIA_US,2001-05-15,109.1,109.75,108.14,109.22,3467400,989895600
DIA_US,2001-05-16,108.4,112.65,108.35,112.46,8124600,989982000
DIA_US,2001-05-17,112.4,113.64,112.15,112.88,5072100,990068400
DIA_US,2001-05-18,112.55,113.17,112.06,113.15,3790100,990154800
DIA_US,2001-05-21,113,113.6,112.15,113.3,4282000,990414000
DIA_US,2001-05-22,113.45,113.45,112.47,112.67,3744800,990500400
DIA_US,2001-05-23,112.3,112.5,111.06,111.1,3897400,990586800
DIA_US,2001-05-24,111.45,111.85,110.55,111.28,2439600,990673200
DIA_US,2001-05-25,111.35,111.35,110.01,110.15,2465700,990759600
DIA_US,2001-05-29,110.45,110.8,109.76,110.41,2103400,991105200
DIA_US,2001-05-30,110.02,110.59,108.65,109,3908700,991191600
DIA_US,2001-05-31,109.25,109.93,108.75,109.08,2087200,991278000
DIA_US,2001-06-01,109.5,110.45,108.4,110.45,2390100,991364400
DIA_US,2001-06-04,110.25,110.92,109.5,110.67,1067300,991623600
DIA_US,2001-06-05,110.7,112.18,110.45,111.96,1919600,991710000
DIA_US,2001-06-06,111.85,111.94,110.71,111.05,2137400,991796400
DIA_US,2001-06-07,110.45,111.12,110.15,110.91,2334000,991882800
DIA_US,2001-06-08,110.8,110.8,109.35,109.75,1405600,991969200
DIA_US,2001-06-11,109.55,109.85,108.8,109.35,2264700,992228400
DIA_US,2001-06-12,108.69,110,107.95,109.53,2369500,992314800
DIA_US,2001-06-13,109.75,110.25,108.76,108.81,2241600,992401200
DIA_US,2001-06-14,108.35,108.35,106.53,106.6,3475600,992487600
DIA_US,2001-06-15,106.4,107.29,105.65,106.7,4091800,992574000
DIA_US,2001-06-18,106.4,107.2,106.2,107,2411100,992833200
DIA_US,2001-06-19,107.25,107.56,105.65,106.18,4168800,992919600
DIA_US,2001-06-20,105.95,107.14,105.67,106.73,3386000,993006000
DIA_US,2001-06-21,106.35,107.75,106,107.14,3673100,993092400
DIA_US,2001-06-22,106.95,106.95,105.8,106.24,1695900,993178800
DIA_US,2001-06-25,106.57,106.6,104.77,105.06,2237400,993438000
DIA_US,2001-06-26,104.6,105.5,104.01,104.62,2550400,993524400
DIA_US,2001-06-27,104.88,105.4,104.06,104.5,1937200,993610800
DIA_US,2001-06-28,105.07,106.83,105,105.69,2888800,993697200
DIA_US,2001-06-29,105.85,106.2,105.16,105.24,1571400,993783600
DIA_US,2001-07-02,104.78,106.58,104.55,106.21,1604000,994042800
DIA_US,2001-07-03,105.95,106.05,105.35,106.05,642500,994129200
DIA_US,2001-07-05,105.25,105.74,104.65,104.65,1072000,994302000
DIA_US,2001-07-06,104.63,104.63,102.32,102.56,2707600,994388400
DIA_US,2001-07-09,102.95,103.39,102.32,102.85,2770800,994647600
DIA_US,2001-07-10,103.4,103.5,101.7,101.77,2083200,994734000
DIA_US,2001-07-11,102.03,102.93,101.34,102.55,3559600,994820400
DIA_US,2001-07-12,103.45,105.3,103.21,105.15,3186600,994906800
DIA_US,2001-07-13,104.75,105.7,104.4,105.68,1200700,994993200
DIA_US,2001-07-16,105.46,105.84,104.57,105.05,912400,995252400
DIA_US,2001-07-17,104.6,106.49,104.45,106.15,1513100,995338800
DIA_US,2001-07-18,105.35,106.089,104.9,105.6,2256500,995425200
DIA_US,2001-07-19,106.78,107,105.4,106.4,1638000,995511600
DIA_US,2001-07-20,105.55,106.07,105.35,105.8,1203300,995598000
DIA_US,2001-07-23,106.22,106.33,103.75,103.9,1805900,995857200
DIA_US,2001-07-24,103.8,104.17,102,102.65,2675700,995943600
DIA_US,2001-07-25,102.7,104.24,102.57,103.95,2227400,996030000
DIA_US,2001-07-26,103.7,104.74,102.85,104.64,2447500,996116400
DIA_US,2001-07-27,104.55,104.7,103.81,104.35,1409500,996202800
DIA_US,2001-07-30,104.65,104.65,103.63,104.07,824500,996462000
DIA_US,2001-07-31,104.25,106.05,104.16,105.03,2736600,996548400
DIA_US,2001-08-01,105.78,106.06,104.87,105.29,2099400,996634800
DIA_US,2001-08-02,106.25,106.25,105.23,105.6,1675000,996721200
DIA_US,2001-08-03,105.7,105.7,104.36,105.38,1950900,996807600
DIA_US,2001-08-06,105,105.08,103.85,103.94,1552700,997066800
DIA_US,2001-08-07,104.1,104.88,103.73,104.56,2502500,997153200
DIA_US,2001-08-08,104.19,104.93,102.7,102.96,4010000,997239600
DIA_US,2001-08-09,102.99,103.25,102.13,103.15,5423100,997326000
DIA_US,2001-08-10,102.93,104.46,102.02,104.23,4504000,997412400
DIA_US,2001-08-13,104.2,104.55,103.751,104.19,2801800,997671600
DIA_US,2001-08-14,104.5,104.97,103.97,104.31,1329100,997758000
DIA_US,2001-08-15,104.31,104.84,103.52,103.57,2354500,997844400
DIA_US,2001-08-16,103.32,104.25,102.89,104.25,3778100,997930800
DIA_US,2001-08-17,103.15,103.62,101.88,102.5,3423400,998017200
DIA_US,2001-08-20,102.4,103.6,102.15,103.58,2005200,998276400
DIA_US,2001-08-21,103.5,103.89,101.46,101.5,3845400,998362800
DIA_US,2001-08-22,102.2,103.23,101.45,102.88,5700900,998449200
DIA_US,2001-08-23,102.65,103.04,102.23,102.45,2266300,998535600
DIA_US,2001-08-24,102.75,104.97,102.38,104.63,2789300,998622000
DIA_US,2001-08-27,104.5,104.61,103.91,103.91,2574400,998881200
DIA_US,2001-08-28,103.99,103.99,102.25,102.32,2799200,998967600
DIA_US,2001-08-29,102.7,102.85,100.9,101.19,3113300,999054000
DIA_US,2001-08-30,100.54,101.46,98.83,99.26,5706300,999140400
DIA_US,2001-08-31,99.4,100.67,99.07,99.88,3670700,999226800
DIA_US,2001-09-04,99.7,102.07,99.36,99.97,8618800,999572400
DIA_US,2001-09-05,100,100.95,99.01,100.56,7027300,999658800
DIA_US,2001-09-06,99.8,100.2,98.33,98.35,5873600,999745200
DIA_US,2001-09-07,97.61,98.23,95.7,95.85,10479400,999831600
DIA_US,2001-09-10,95.17,96.96,95.05,96.45,8726900,1000090800
DIA_US,2001-09-17,90.5,92.3,88.95,89.1,13237600,1000695600
DIA_US,2001-09-18,89.75,90.5,88.2,89.4,6816000,1000782000
DIA_US,2001-09-19,89.43,89.8,84.9,87.47,9976600,1000868400
DIA_US,2001-09-20,86.5,86.9,83.5,83.65,10182500,1000954800
DIA_US,2001-09-21,80.05,85,79.5,82.8,12533500,1001041200
DIA_US,2001-09-24,85.46,86.69,84.5,86.2,7953400,1001300400
DIA_US,2001-09-25,86.25,87.2,85.05,86.9,7318100,1001386800
DIA_US,2001-09-26,87.39,87.5,85.3,86.05,3981900,1001473200
DIA_US,2001-09-27,86,86.99,84.8,86.75,4621500,1001559600
DIA_US,2001-09-28,87.25,88.74,87.05,88.35,8187600,1001646000
DIA_US,2001-10-01,87.85,88.7,87.35,88.68,5514600,1001905200
DIA_US,2001-10-02,88.32,89.7,88.04,89.7,4847200,1001991600
DIA_US,2001-10-03,88.75,91.65,88.65,91.2,7744300,1002078000
DIA_US,2001-10-04,91.9,91.98,90.4,90.9,8187100,1002164400
DIA_US,2001-10-05,90.5,91.5,89.572,91.12,8077400,1002250800
DIA_US,2001-10-08,90.2,91.62,90.05,90.7,4774300,1002510000
DIA_US,2001-10-09,90.99,91.1,90.15,90.63,2581100,1002596400
DIA_US,2001-10-10,90.2,92.79,90.07,92.55,6862700,1002682800
DIA_US,2001-10-11,93.1,94.55,92.95,94.2,14720400,1002769200
DIA_US,2001-10-12,93.2,93.99,92,93.59,6561400,1002855600
DIA_US,2001-10-15,93,93.7,92.47,93.57,3774700,1003114800
DIA_US,2001-10-16,93.9,94.3,93.03,93.95,4446000,1003201200
DIA_US,2001-10-17,95.1,95.18,92.01,92.01,14080800,1003287600
DIA_US,2001-10-18,92.25,92.57,91.45,91.99,2822400,1003374000
DIA_US,2001-10-19,91.65,92.35,90.853,91.9,3465800,1003460400
DIA_US,2001-10-22,91.9,94.15,91.7,94.05,3788200,1003719600
DIA_US,2001-10-23,94.4,94.54,92.8,93.6,3764900,1003806000
DIA_US,2001-10-24,93.65,94,92.85,93.45,2824700,1003892400
DIA_US,2001-10-25,92.5,94.99,91.74,94.98,3780300,1003978800
DIA_US,2001-10-26,94.43,96.1,94.25,95.24,3639500,1004065200
DIA_US,2001-10-29,95.05,95.51,92.05,93.06,3040800,1004324400
DIA_US,2001-10-30,92.1,92.15,90.68,91.15,4090800,1004410800
DIA_US,2001-10-31,91.92,92.43,90.6,90.68,4741700,1004497200
DIA_US,2001-11-01,91.15,92.99,90.15,92.5,3984900,1004583600
DIA_US,2001-11-02,92.5,93.57,92.12,93.41,2647400,1004670000
DIA_US,2001-11-05,94.25,94.87,94.05,94.5,2273500,1004929200
DIA_US,2001-11-06,94.25,96.15,93.85,96.15,3113200,1005015600
DIA_US,2001-11-07,95.38,96.6,95.267,95.75,2955300,1005102000
DIA_US,2001-11-08,96.3,97.4,95.66,96.23,3953300,1005188400
DIA_US,2001-11-09,95.77,96.5,95.28,96.31,2739600,1005274800
DIA_US,2001-11-12,95.2,96.12,94,95.53,4147500,1005534000
DIA_US,2001-11-13,96.79,97.85,96.61,97.8,4026200,1005620400
DIA_US,2001-11-14,98.45,98.89,97.58,98.55,2772100,1005706800
DIA_US,2001-11-15,98.3,99.25,98.21,99.14,3540500,1005793200
DIA_US,2001-11-16,99.16,99.34,98.01,98.87,3946000,1005879600
DIA_US,2001-11-19,99.45,100.14,98.9,100.1,2794300,1006138800
DIA_US,2001-11-20,99.7,99.99,99.05,99.13,3313500,1006225200
DIA_US,2001-11-21,99.1,99.1,98.12,98.4,3219200,1006311600
DIA_US,2001-11-23,98.55,99.95,98.45,99.9,874200,1006484400
DIA_US,2001-11-26,99.95,100.15,99.1,99.8,2250800,1006743600
DIA_US,2001-11-27,99.5,100.143,98.41,98.92,5033600,1006830000
DIA_US,2001-11-28,98.42,98.49,97.16,97.3,3206600,1006916400
DIA_US,2001-11-29,97.55,98.81,97.06,98.8,2597700,1007002800
DIA_US,2001-11-30,98.42,99.15,98.1,98.59,3416100,1007089200
DIA_US,2001-12-03,98.1,98.1,97.21,97.8,1779200,1007348400
DIA_US,2001-12-04,98.3,99.45,97.58,99.45,2617500,1007434800
DIA_US,2001-12-05,99.73,101.7,99.6,101.2,2938700,1007521200
DIA_US,2001-12-06,101.22,101.95,101,101.3,3566000,1007607600
DIA_US,2001-12-07,100.82,101.24,100.17,100.9,3954900,1007694000
DIA_US,2001-12-10,100.35,101,99.35,99.4,2329700,1007953200
DIA_US,2001-12-11,99.79,100.49,98.8,99.05,3352000,1008039600
DIA_US,2001-12-12,99.4,99.65,98.11,99.23,3121000,1008126000
DIA_US,2001-12-13,98.3,98.79,97.52,97.6,2976600,1008212400
DIA_US,2001-12-14,97.81,98.79,97.6,98.6,3638200,1008298800
DIA_US,2001-12-17,98.35,99.6,98.34,99.3,2435500,1008558000
DIA_US,2001-12-18,99.86,100.4,99.61,100.4,1557500,1008644400
DIA_US,2001-12-19,99.6,101.17,99.36,101.16,2250900,1008730800
DIA_US,2001-12-20,100.8,101.07,100.1,100.21,2260600,1008817200
DIA_US,2001-12-21,100.55,100.77,100.01,100.5,2951100,1008903600
DIA_US,2001-12-24,100.52,100.78,100.4,100.49,372500,1009162800
DIA_US,2001-12-26,100.49,101.8,100.46,101.13,1462000,1009335600
DIA_US,2001-12-27,101.12,101.55,100.89,101.49,1850300,1009422000
DIA_US,2001-12-28,101.7,101.94,101.13,101.16,1401100,1009508400
DIA_US,2001-12-31,101.34,101.47,99.66,99.8,1706300,1009767600
DIA_US,2002-01-02,100.48,100.9,99.4,100.85,2843500,1009940400
DIA_US,2002-01-03,100.8,101.99,100.63,101.95,1465800,1010026800
DIA_US,2002-01-04,102.36,102.95,102.02,102.82,2288900,1010113200
DIA_US,2002-01-07,102.87,103.14,101.89,102.14,2485200,1010372400
DIA_US,2002-01-08,102.09,102.25,101.3,101.74,5034200,1010458800
DIA_US,2002-01-09,101.95,102.99,100.72,100.86,3587500,1010545200
DIA_US,2002-01-10,100.95,101.16,100.4,100.9,2766300,1010631600
DIA_US,2002-01-11,100.92,101.1,99.85,100.07,2473600,1010718000
DIA_US,2002-01-14,99.74,99.86,98.91,99.15,3472000,1010977200
DIA_US,2002-01-15,99.35,99.98,98.72,99.5,2979800,1011063600
DIA_US,2002-01-16,98.6,99,97.05,97.14,5160600,1011150000
DIA_US,2002-01-17,97.849,98.75,97.52,98.23,3494300,1011236400
DIA_US,2002-01-18,97.48,98.38,97,97.9,3446800,1011322800
DIA_US,2002-01-22,98.34,98.55,97,97.28,1951100,1011668400
DIA_US,2002-01-23,97.45,97.83,96.88,97.4,3672900,1011754800
DIA_US,2002-01-24,97.94,98.66,97.76,98.08,3954400,1011841200
DIA_US,2002-01-25,97.66,99.06,97.57,98.48,3244800,1011927600
DIA_US,2002-01-28,98.86,99.04,98.01,98.88,1713400,1012186800
DIA_US,2002-01-29,98.95,99.21,96.1,96.19,4651500,1012273200
DIA_US,2002-01-30,96.5,97.88,95.3,97.84,6106800,1012359600
DIA_US,2002-01-31,98.05,99.31,97.79,99.24,3945600,1012446000
DIA_US,2002-02-01,99.11,99.56,98.64,99.28,3651500,1012532400
DIA_US,2002-02-04,99.1,99.1,96.78,97,6935100,1012791600
DIA_US,2002-02-05,96.55,97.84,96.1,96.8,5755800,1012878000
DIA_US,2002-02-06,97.03,97.48,96.15,96.63,4406700,1012964400
DIA_US,2002-02-07,96.73,97.6,96.15,96.17,2955300,1013050800
DIA_US,2002-02-08,96.6,97.72,95.85,97.62,4380000,1013137200
DIA_US,2002-02-11,97.6,99.11,97.34,98.85,2169100,1013396400
DIA_US,2002-02-12,98.46,99.24,98.2,98.79,1341100,1013482800
DIA_US,2002-02-13,99.16,100.19,98.996,100.05,3350100,1013569200
DIA_US,2002-02-14,100.4,100.79,99.75,100.3,6437000,1013655600
DIA_US,2002-02-15,100.1,100.18,99.03,99.15,3843500,1013742000
DIA_US,2002-02-19,98.6,98.9,97.37,97.52,3716300,1014087600
DIA_US,2002-02-20,97.97,99.92,97.4,99.82,7177100,1014174000
DIA_US,2002-02-21,99.37,100.46,98.35,98.38,10841500,1014260400
DIA_US,2002-02-22,98.5,100.25,98.049,99.98,8244600,1014346800
DIA_US,2002-02-25,100.06,101.94,99.98,101.61,8931500,1014606000
DIA_US,2002-02-26,101.75,102.1,100.35,101.12,12740300,1014692400
DIA_US,2002-02-27,101.9,102.7,100.65,101.65,7881200,1014778800
DIA_US,2002-02-28,101.85,102.61,101.1,101.1,5257900,1014865200
DIA_US,2002-03-01,101.79,104,101.24,103.84,8306600,1014951600
DIA_US,2002-03-04,104.2,106.25,104.08,105.92,8199400,1015210800
DIA_US,2002-03-05,105.35,106.2,104.34,104.78,10713000,1015297200
DIA_US,2002-03-06,104.64,106.3,104.6,105.93,7636800,1015383600
DIA_US,2002-03-07,106.49,106.5,104.85,105.62,7721200,1015470000
DIA_US,2002-03-08,106.49,106.89,105.5,105.99,6329200,1015556400
DIA_US,2002-03-11,105.75,106.72,105.33,106.11,4434500,1015815600
DIA_US,2002-03-12,105.28,106.65,105.13,106.63,7747000,1015902000
DIA_US,2002-03-13,105.97,106.18,104.9,105.32,9755200,1015988400
DIA_US,2002-03-14,105.33,105.79,104.96,105.38,5410700,1016074800
DIA_US,2002-03-15,105.5,106.18,105.17,106.15,9864900,1016161200
DIA_US,2002-03-18,106.35,106.78,105.27,105.65,4858000,1016420400
DIA_US,2002-03-19,106.4,106.85,106,106.69,9935600,1016506800
DIA_US,2002-03-20,105.93,105.93,104.93,104.94,5363300,1016593200
DIA_US,2002-03-21,105,106.06,103.61,104.57,10392900,1016679600
DIA_US,2002-03-22,104.76,105.04,103.96,104.23,4597900,1016766000
DIA_US,2002-03-25,104.19,104.59,102.84,103,5864700,1017025200
DIA_US,2002-03-26,102.86,104.428,102.8,103.77,4583800,1017111600
DIA_US,2002-03-27,103.55,104.65,103.4,104.3,5929100,1017198000
DIA_US,2002-03-28,104.6,105.12,103.7,103.71,4062300,1017284400
DIA_US,2002-04-01,103.36,103.9,102.67,103.36,6331300,1017630000
DIA_US,2002-04-02,102.98,103.354,102.68,103.16,3131400,1017716400
DIA_US,2002-04-03,103.56,103.56,101.45,102.34,7807100,1017802800
DIA_US,2002-04-04,101.95,102.78,101.63,102.23,9099300,1017889200
DIA_US,2002-04-05,103.02,103.48,102.24,102.94,7602400,1017975600
DIA_US,2002-04-08,101.3,102.76,101.1,102.7,4378600,1018234800
DIA_US,2002-04-09,103.17,103.228,102.06,102.27,7859800,1018321200
DIA_US,2002-04-10,102.42,104.13,102.36,103.9,7545100,1018407600
DIA_US,2002-04-11,103.43,103.82,101.62,101.75,4404200,1018494000
DIA_US,2002-04-12,102.4,102.55,101.51,101.99,5885900,1018580400
DIA_US,2002-04-15,102.22,102.44,100.75,101.02,5137300,1018839600
DIA_US,2002-04-16,102.27,103.23,102.018,103.14,2599000,1018926000
DIA_US,2002-04-17,103.42,103.42,102,102.41,2513800,1019012400
DIA_US,2002-04-18,102.4,102.75,100.622,101.98,5821200,1019098800
DIA_US,2002-04-19,102.85,102.91,102.2,102.6,2326300,1019185200
DIA_US,2002-04-22,102.2,102.46,101.11,101.38,3830400,1019444400
DIA_US,2002-04-23,101.55,101.89,100.72,101.12,4236100,1019530800
DIA_US,2002-04-24,101.12,101.74,100.25,100.25,2849700,1019617200
DIA_US,2002-04-25,100,100.6,99.3,100.5,4996200,1019703600
DIA_US,2002-04-26,100.9,103,98.75,98.84,4243900,1019790000
DIA_US,2002-04-29,99.35,99.5,98.13,98.2,4587300,1020049200
DIA_US,2002-04-30,98.67,100.2,98.279,99.49,3800000,1020135600
DIA_US,2002-05-01,99.64,101.06,98.35,100.94,8628500,1020222000
DIA_US,2002-05-02,100.69,101.35,100.41,101.06,2519700,1020308400
DIA_US,2002-05-03,100.73,100.89,99.45,99.96,4595200,1020394800
DIA_US,2002-05-06,99.96,100.34,97.96,98.1,4681600,1020654000
DIA_US,2002-05-07,98.84,99.39,98.08,98.2,5486400,1020740400
DIA_US,2002-05-08,99.89,101.68,99.81,101.28,4824500,1020826800
DIA_US,2002-05-09,101.06,101.58,100.25,100.5,3601000,1020913200
DIA_US,2002-05-10,100.72,100.79,99.28,99.49,4668600,1020999600
DIA_US,2002-05-13,99.92,101.25,99.33,101.24,4081200,1021258800
DIA_US,2002-05-14,102.75,103.2,102.15,103.1,4455500,1021345200
DIA_US,2002-05-15,102.66,103.73,102.39,102.93,3680200,1021431600
DIA_US,2002-05-16,102.64,103.41,101.95,103.18,2364100,1021518000
DIA_US,2002-05-17,103.22,103.64,102.64,103.43,2310500,1021604400
DIA_US,2002-05-20,103.08,103.18,102.17,102.49,2868700,1021863600
DIA_US,2002-05-21,102.8,102.95,100.92,101.38,2206600,1021950000
DIA_US,2002-05-22,101.01,101.75,100.72,101.59,2705500,1022036400
DIA_US,2002-05-23,102,102.43,101,102.26,2511400,1022122800
DIA_US,2002-05-24,102,102.4,100.92,101.02,1944000,1022209200
DIA_US,2002-05-28,101.34,101.35,99.76,100.14,2558300,1022554800
DIA_US,2002-05-29,99.66,100.06,99.31,99.35,2816400,1022641200
DIA_US,2002-05-30,98.96,99.71,98.21,99.34,5263000,1022727600
DIA_US,2002-05-31,99.85,100.66,99.2,99.25,4762400,1022814000
DIA_US,2002-06-03,99.28,100.112,96.91,96.95,5602100,1023073200
DIA_US,2002-06-04,96.98,97.7,96.11,97.11,5598900,1023159600
DIA_US,2002-06-05,97.28,98.3,97.1,98.23,3750000,1023246000
DIA_US,2002-06-06,98.12,98.2,96.13,96.53,4879900,1023332400
DIA_US,2002-06-07,95.32,96.65,94.87,96.22,5917100,1023418800
DIA_US,2002-06-10,96.25,97.39,95.74,96.69,3823500,1023678000
DIA_US,2002-06-11,97.15,97.85,95.25,95.37,4207100,1023764400
DIA_US,2002-06-12,95.14,96.62,94.68,96.49,4807200,1023850800
DIA_US,2002-06-13,96.06,96.56,95.1,95.38,3785900,1023937200
DIA_US,2002-06-14,94.01,95.14,92.56,95,7309400,1024023600
DIA_US,2002-06-17,95.55,97.2,95.4,97.07,3785900,1024282800
DIA_US,2002-06-18,96.75,98,96.58,97.9,2704700,1024369200
DIA_US,2002-06-19,96.51,97.68,94.91,95.81,6933600,1024455600
DIA_US,2002-06-20,95.64,96.12,94.42,94.47,5505800,1024542000
DIA_US,2002-06-21,93.77,94.41,92.15,92.82,4571800,1024628400
DIA_US,2002-06-24,92.019,94,90.82,93.15,6756700,1024887600
DIA_US,2002-06-25,93.74,94.24,91.05,91.17,7921800,1024974000
DIA_US,2002-06-26,89.36,91.99,89.05,91.23,7571600,1025060400
DIA_US,2002-06-27,92.16,92.88,90.3,92.86,6815200,1025146800
DIA_US,2002-06-28,92.62,93.79,92.43,92.53,5059200,1025233200
DIA_US,2002-07-01,92.67,93.37,91,91.06,4088500,1025492400
DIA_US,2002-07-02,91.04,91.58,89.7,90.25,8248300,1025578800
DIA_US,2002-07-03,89.8,90.92,89.1,90.63,7801400,1025665200
DIA_US,2002-07-05,91.6,94.17,91.49,94.17,3043000,1025838000
DIA_US,2002-07-08,93.65,94.19,92.5,92.96,4144900,1026097200
DIA_US,2002-07-09,92.78,93.49,90.91,91.19,5230600,1026183600
DIA_US,2002-07-10,91.55,91.6,88,88.3,8988300,1026270000
DIA_US,2002-07-11,87.61,88.8,86.17,88.14,10064900,1026356400
DIA_US,2002-07-12,88.5,88.7,86.11,86.65,8371400,1026442800
DIA_US,2002-07-15,86.41,86.97,82.5,86.79,19684700,1026702000
DIA_US,2002-07-16,85.5,86.56,84.16,85.05,11734100,1026788400
DIA_US,2002-07-17,86.62,87.5,84.55,85.46,9676500,1026874800
DIA_US,2002-07-18,85.56,86.45,83.85,83.85,8068500,1026961200
DIA_US,2002-07-19,82.597,83.1,79.6,80,16166600,1027047600
DIA_US,2002-07-22,79.37,81.49,77.1,78.06,24646200,1027306800
DIA_US,2002-07-23,78.33,79.21,76.76,77.17,21735300,1027393200
DIA_US,2002-07-24,75.75,82.5,75.28,82.1,24786400,1027479600
DIA_US,2002-07-25,81.75,83.2,79.25,81.78,20979400,1027566000
DIA_US,2002-07-26,82.55,82.95,81.16,82.85,9384200,1027652400
DIA_US,2002-07-29,84.4,87.38,84.28,86.72,14892200,1027911600
DIA_US,2002-07-30,86.35,87.75,85.41,87.05,15083800,1027998000
DIA_US,2002-07-31,86.63,87.39,85.396,87.15,10757600,1028084400
